last,first,pos,num,hits,oz_hits,nz_hits,dz_hits,p1_hits,p2_hits,p3_hits,ot_hits,5v5_hits,ev_hits,pp_hits,sh_hits,hits_taken,oz_hits_t,nz_hits_t,dz_hits_t,p1_hits_t,p2_hits_t,p3_hits_t,ot_hits_t,5v5_hits_t,ev_hits_t,pp_hits_t,sh_hits_t,g_hit_5_5v5,b_hit_5_5v5,g_hit_10_5v5,b_hit_10_5v5,g_hit_5_ev,b_hit_5_ev,g_hit_10_ev,b_hit_10_ev,g_hit_5_pp,b_hit_5_pp,g_hit_10_pp,b_hit_10_pp,g_hit_5_sh,b_hit_5_sh,g_hit_10_sh,b_hit_10_sh
RAKELL,RICKARD,R,67,121.0,92.0,9.0,20.0,47.0,45.0,29.0,0.0,116.0,118.0,2.0,1.0,148.0,26.0,5.0,117.0,55.0,52.0,39.0,2.0,140.0,142.0,5.0,1.0,116.0,0.0,116.0,0.0,118.0,0.0,118.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
KARLSSON,MELKER,C,68,76.0,53.0,2.0,21.0,26.0,30.0,20.0,0.0,71.0,73.0,0.0,3.0,128.0,33.0,1.0,94.0,57.0,41.0,30.0,0.0,121.0,121.0,3.0,4.0,71.0,0.0,71.0,0.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
HOFFMAN,MIKE,C,68,22.0,16.0,0.0,6.0,7.0,7.0,7.0,1.0,19.0,21.0,1.0,0.0,60.0,17.0,1.0,42.0,22.0,26.0,12.0,0.0,50.0,54.0,6.0,0.0,19.0,0.0,19.0,0.0,21.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
JAGR,JAROMIR,R,68,31.0,24.0,1.0,6.0,8.0,10.0,13.0,0.0,30.0,30.0,1.0,0.0,58.0,12.0,3.0,43.0,22.0,19.0,16.0,1.0,49.0,50.0,8.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
COGLIANO,ANDREW,C,7,124.0,99.0,1.0,24.0,47.0,42.0,35.0,0.0,117.0,121.0,0.0,3.0,64.0,10.0,2.0,52.0,32.0,19.0,13.0,0.0,59.0,60.0,0.0,4.0,116.0,1.0,116.0,1.0,120.0,1.0,120.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
MITCHELL,JOHN,C,7,85.0,66.0,4.0,15.0,24.0,37.0,24.0,0.0,81.0,82.0,0.0,3.0,64.0,23.0,1.0,40.0,24.0,20.0,19.0,1.0,56.0,58.0,3.0,3.0,81.0,0.0,81.0,0.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
TURRIS,KYLE,C,7,44.0,35.0,0.0,9.0,16.0,13.0,13.0,2.0,40.0,44.0,0.0,0.0,70.0,20.0,2.0,48.0,25.0,23.0,20.0,2.0,53.0,58.0,12.0,0.0,40.0,0.0,39.0,1.0,44.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CULLEN,MATT,C,7,40.0,35.0,1.0,4.0,11.0,9.0,18.0,2.0,31.0,34.0,0.0,6.0,77.0,13.0,6.0,58.0,19.0,37.0,21.0,0.0,72.0,72.0,2.0,3.0,31.0,0.0,31.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
CHIAROT,BEN,D,7,130.0,106.0,2.0,22.0,58.0,32.0,40.0,0.0,124.0,126.0,0.0,4.0,161.0,29.0,4.0,128.0,73.0,42.0,46.0,0.0,160.0,160.0,0.0,1.0,123.0,1.0,122.0,2.0,125.0,1.0,124.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
SEABROOK,BRENT,D,7,121.0,87.0,1.0,33.0,35.0,39.0,47.0,0.0,107.0,113.0,4.0,4.0,174.0,35.0,4.0,135.0,73.0,59.0,40.0,2.0,155.0,162.0,8.0,4.0,107.0,0.0,106.0,1.0,113.0,0.0,112.0,1.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0
FORBORT,DEREK,D,7,9.0,6.0,2.0,1.0,4.0,3.0,2.0,0.0,9.0,9.0,0.0,0.0,17.0,3.0,1.0,13.0,7.0,5.0,5.0,0.0,16.0,16.0,0.0,1.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KULIKOV,DMITRY,D,7,122.0,95.0,4.0,23.0,37.0,45.0,38.0,2.0,110.0,114.0,2.0,6.0,211.0,42.0,6.0,163.0,83.0,65.0,62.0,1.0,199.0,205.0,3.0,3.0,108.0,2.0,108.0,2.0,112.0,2.0,112.0,2.0,2.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0
JOHNSON,JACK,D,7,98.0,84.0,0.0,14.0,43.0,28.0,27.0,0.0,80.0,81.0,1.0,16.0,77.0,8.0,1.0,68.0,30.0,22.0,25.0,0.0,72.0,72.0,0.0,5.0,80.0,0.0,80.0,0.0,81.0,0.0,81.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,16.0,0.0
MERRILL,JON,D,7,48.0,39.0,1.0,8.0,18.0,15.0,15.0,0.0,45.0,45.0,0.0,3.0,96.0,19.0,1.0,76.0,43.0,26.0,27.0,0.0,92.0,92.0,1.0,3.0,45.0,0.0,43.0,2.0,45.0,0.0,43.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
MARTIN,PAUL,D,7,54.0,35.0,0.0,19.0,12.0,21.0,21.0,0.0,49.0,50.0,0.0,4.0,113.0,17.0,6.0,90.0,49.0,39.0,25.0,0.0,109.0,110.0,0.0,3.0,48.0,1.0,48.0,1.0,49.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
SCUDERI,ROB,D,7,14.0,12.0,0.0,2.0,1.0,6.0,7.0,0.0,12.0,13.0,0.0,1.0,25.0,3.0,0.0,22.0,6.0,8.0,11.0,0.0,24.0,24.0,0.0,1.0,12.0,0.0,12.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
MURPHY,RYAN,D,7,25.0,20.0,0.0,5.0,10.0,10.0,5.0,0.0,24.0,24.0,1.0,0.0,40.0,9.0,1.0,30.0,17.0,15.0,8.0,0.0,36.0,36.0,4.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ELLIOTT,STEFAN,D,7,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRODIE,TJ,D,7,15.0,13.0,0.0,2.0,4.0,7.0,4.0,0.0,15.0,15.0,0.0,0.0,53.0,9.0,1.0,43.0,23.0,13.0,16.0,1.0,45.0,47.0,3.0,3.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PORTER,CHRIS,L,7,157.0,132.0,2.0,23.0,84.0,39.0,34.0,0.0,146.0,146.0,0.0,11.0,62.0,17.0,2.0,43.0,20.0,29.0,13.0,0.0,58.0,58.0,0.0,4.0,146.0,0.0,146.0,0.0,146.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.0,1.0
VEY,LINDEN,R,7,4.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,35.0,10.0,0.0,25.0,9.0,16.0,10.0,0.0,32.0,32.0,3.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASMUSSEN,DENNIS,C,70,36.0,27.0,1.0,8.0,22.0,9.0,5.0,0.0,36.0,36.0,0.0,0.0,62.0,16.0,3.0,43.0,24.0,24.0,14.0,0.0,62.0,62.0,0.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOLTBY,BRADEN,G,70,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KORPISALO,JOONAS,G,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBBAN,MALCOLM,G,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEARSON,TANNER,L,70,104.0,82.0,1.0,21.0,44.0,34.0,25.0,1.0,97.0,102.0,0.0,2.0,111.0,24.0,3.0,84.0,44.0,39.0,26.0,2.0,99.0,101.0,9.0,1.0,97.0,0.0,97.0,0.0,102.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
RENDULIC,BORNA,C,71,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARKIN,DYLAN,C,71,65.0,56.0,0.0,9.0,18.0,25.0,21.0,1.0,59.0,64.0,1.0,0.0,94.0,17.0,0.0,77.0,39.0,27.0,27.0,1.0,84.0,86.0,8.0,0.0,59.0,0.0,59.0,0.0,64.0,0.0,64.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
RODRIGUES,EVAN,C,71,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALKIN,EVGENI,C,71,27.0,20.0,1.0,6.0,7.0,6.0,12.0,2.0,22.0,25.0,1.0,1.0,70.0,14.0,4.0,52.0,22.0,27.0,20.0,1.0,58.0,65.0,5.0,0.0,22.0,0.0,22.0,0.0,25.0,0.0,25.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
NOLAN,JORDAN,C,71,78.0,60.0,7.0,11.0,43.0,20.0,15.0,0.0,78.0,78.0,0.0,0.0,58.0,13.0,2.0,43.0,20.0,22.0,16.0,0.0,58.0,58.0,0.0,0.0,78.0,0.0,78.0,0.0,78.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HANLEY,JOEL,D,71,6.0,5.0,1.0,0.0,1.0,2.0,3.0,0.0,5.0,5.0,1.0,0.0,16.0,3.0,2.0,11.0,3.0,9.0,4.0,0.0,14.0,15.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MELCHIORI,JULIAN,D,71,18.0,12.0,0.0,6.0,10.0,6.0,2.0,0.0,18.0,18.0,0.0,0.0,13.0,3.0,1.0,9.0,6.0,5.0,2.0,0.0,13.0,13.0,0.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIGNO,NICK,L,71,152.0,114.0,1.0,37.0,65.0,42.0,44.0,1.0,141.0,145.0,4.0,3.0,85.0,19.0,0.0,66.0,30.0,29.0,25.0,1.0,73.0,76.0,9.0,0.0,141.0,0.0,141.0,0.0,145.0,0.0,145.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0
ATHANASIOU,ANDREAS,C,72,17.0,14.0,1.0,2.0,13.0,2.0,2.0,0.0,15.0,16.0,0.0,1.0,27.0,6.0,2.0,19.0,17.0,6.0,4.0,0.0,27.0,27.0,0.0,0.0,15.0,0.0,15.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
PANARIN,ARTEMI,C,72,46.0,31.0,4.0,11.0,13.0,16.0,17.0,0.0,42.0,43.0,3.0,0.0,121.0,29.0,2.0,90.0,42.0,39.0,37.0,3.0,107.0,110.0,11.0,0.0,42.0,0.0,42.0,0.0,43.0,0.0,43.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
VATRANO,FRANK,C,72,61.0,46.0,5.0,10.0,23.0,19.0,19.0,0.0,60.0,61.0,0.0,0.0,52.0,5.0,1.0,46.0,16.0,19.0,16.0,1.0,48.0,51.0,1.0,0.0,60.0,0.0,60.0,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOBROVSKY,SERGEI,G,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HORNQVIST,PATRIC,R,72,160.0,120.0,4.0,36.0,75.0,55.0,30.0,0.0,149.0,150.0,10.0,0.0,192.0,33.0,7.0,152.0,71.0,61.0,60.0,0.0,169.0,175.0,17.0,0.0,149.0,0.0,149.0,0.0,150.0,0.0,150.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
KOSMACHUK,SCOTT,R,72,7.0,3.0,1.0,3.0,2.0,3.0,2.0,0.0,7.0,7.0,0.0,0.0,12.0,3.0,0.0,9.0,5.0,4.0,3.0,0.0,12.0,12.0,0.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIRRI,BRANDON,C,73,55.0,46.0,1.0,8.0,9.0,25.0,20.0,1.0,51.0,52.0,3.0,0.0,58.0,10.0,0.0,48.0,22.0,17.0,19.0,0.0,50.0,53.0,5.0,0.0,50.0,1.0,50.0,1.0,51.0,1.0,51.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TOFFOLI,TYLER,C,73,70.0,61.0,3.0,6.0,21.0,27.0,22.0,0.0,67.0,68.0,0.0,2.0,90.0,23.0,3.0,64.0,32.0,35.0,22.0,1.0,76.0,79.0,10.0,1.0,67.0,0.0,67.0,0.0,68.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
EMELIN,ALEXEI,D,74,256.0,200.0,12.0,44.0,89.0,91.0,76.0,0.0,233.0,240.0,1.0,15.0,184.0,46.0,5.0,133.0,62.0,66.0,56.0,0.0,172.0,176.0,0.0,8.0,233.0,0.0,232.0,1.0,240.0,0.0,239.0,1.0,1.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
DEMELO,DYLAN,D,74,39.0,26.0,1.0,12.0,15.0,18.0,6.0,0.0,37.0,38.0,0.0,1.0,75.0,15.0,4.0,56.0,27.0,28.0,20.0,0.0,71.0,72.0,2.0,1.0,37.0,0.0,37.0,0.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SLAVIN,JACCOB,D,74,41.0,30.0,0.0,11.0,14.0,10.0,15.0,2.0,33.0,35.0,0.0,6.0,106.0,13.0,3.0,90.0,35.0,41.0,27.0,3.0,99.0,104.0,1.0,1.0,33.0,0.0,33.0,0.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
CARLSON,JOHN,D,74,46.0,37.0,1.0,8.0,16.0,15.0,15.0,0.0,42.0,43.0,2.0,1.0,58.0,17.0,1.0,40.0,15.0,20.0,22.0,1.0,53.0,56.0,0.0,2.0,42.0,0.0,42.0,0.0,43.0,0.0,43.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
BOROWIECKI,MARK,D,74,271.0,207.0,9.0,55.0,95.0,93.0,82.0,1.0,246.0,246.0,0.0,25.0,97.0,19.0,1.0,77.0,38.0,32.0,27.0,0.0,92.0,94.0,1.0,2.0,246.0,0.0,246.0,0.0,246.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0
KING,DWIGHT,L,74,73.0,60.0,2.0,11.0,38.0,18.0,17.0,0.0,70.0,70.0,2.0,1.0,56.0,12.0,1.0,43.0,23.0,14.0,19.0,0.0,54.0,55.0,1.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,70.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0
REAVES,RYAN,R,75,206.0,165.0,9.0,32.0,94.0,71.0,41.0,0.0,206.0,206.0,0.0,0.0,59.0,14.0,2.0,43.0,22.0,17.0,20.0,0.0,59.0,59.0,0.0,0.0,206.0,0.0,205.0,1.0,206.0,0.0,205.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHOKHLACHEV,ALEX,C,76,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,3.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VANDEVELDE,CHRIS,C,76,139.0,102.0,1.0,36.0,58.0,47.0,34.0,0.0,134.0,135.0,1.0,3.0,162.0,40.0,7.0,115.0,68.0,56.0,38.0,0.0,154.0,154.0,2.0,6.0,134.0,0.0,134.0,0.0,135.0,0.0,135.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
DAUPHIN,LAURENT,C,76,6.0,3.0,0.0,3.0,3.0,2.0,1.0,0.0,5.0,5.0,0.0,1.0,6.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SKJEI,BRADY,D,76,11.0,10.0,0.0,1.0,7.0,3.0,1.0,0.0,10.0,10.0,0.0,1.0,8.0,2.0,1.0,5.0,4.0,2.0,2.0,0.0,7.0,7.0,0.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
SUBBAN,P.K.,D,76,102.0,76.0,0.0,26.0,30.0,42.0,28.0,2.0,91.0,94.0,3.0,5.0,125.0,25.0,1.0,99.0,48.0,47.0,29.0,1.0,103.0,107.0,12.0,6.0,90.0,1.0,89.0,2.0,93.0,1.0,92.0,2.0,3.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0
DE LEO,CHASE,C,77,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARTER,JEFF,C,77,89.0,74.0,1.0,14.0,35.0,27.0,27.0,0.0,78.0,80.0,5.0,4.0,72.0,13.0,2.0,57.0,29.0,24.0,16.0,3.0,56.0,60.0,8.0,4.0,78.0,0.0,78.0,0.0,80.0,0.0,80.0,0.0,5.0,0.0,5.0,0.0,4.0,0.0,4.0,0.0
SGARBOSSA,MICHAEL,C,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLEFBOM,OSCAR,D,77,21.0,16.0,1.0,4.0,3.0,8.0,9.0,1.0,20.0,21.0,0.0,0.0,53.0,14.0,2.0,37.0,15.0,18.0,20.0,0.0,45.0,46.0,5.0,2.0,20.0,0.0,20.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GILBERT,TOM,D,77,29.0,21.0,0.0,8.0,10.0,10.0,9.0,0.0,28.0,28.0,0.0,1.0,140.0,26.0,1.0,113.0,53.0,48.0,39.0,0.0,136.0,138.0,0.0,2.0,28.0,0.0,28.0,0.0,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
HEDMAN,VICTOR,D,77,62.0,48.0,4.0,10.0,20.0,29.0,13.0,0.0,57.0,58.0,0.0,4.0,139.0,30.0,5.0,104.0,64.0,45.0,30.0,0.0,127.0,130.0,8.0,1.0,57.0,0.0,57.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
OSHIE,T.J.,R,77,134.0,100.0,7.0,27.0,57.0,43.0,34.0,0.0,125.0,127.0,5.0,2.0,120.0,18.0,3.0,99.0,45.0,39.0,36.0,0.0,101.0,104.0,14.0,2.0,124.0,1.0,124.0,1.0,126.0,1.0,126.0,1.0,5.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0
BELLEMARE,PIERRE-EDOUARD,L,78,65.0,46.0,4.0,15.0,17.0,29.0,19.0,0.0,60.0,61.0,0.0,4.0,107.0,22.0,6.0,79.0,34.0,36.0,36.0,1.0,98.0,100.0,0.0,7.0,60.0,0.0,60.0,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
MARKOV,ANDREI,D,79,57.0,43.0,2.0,12.0,22.0,13.0,22.0,0.0,44.0,47.0,1.0,9.0,87.0,20.0,3.0,64.0,38.0,29.0,20.0,0.0,78.0,82.0,4.0,1.0,42.0,2.0,42.0,2.0,45.0,2.0,45.0,2.0,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0
FERLAND,MICHEAL,L,79,207.0,167.0,3.0,37.0,85.0,63.0,59.0,0.0,197.0,198.0,8.0,1.0,59.0,15.0,1.0,43.0,25.0,16.0,18.0,0.0,57.0,57.0,2.0,0.0,197.0,0.0,195.0,2.0,198.0,0.0,196.0,2.0,8.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0
COLBORNE,JOE,C,8,122.0,95.0,3.0,24.0,59.0,41.0,22.0,0.0,116.0,120.0,2.0,0.0,97.0,19.0,4.0,74.0,35.0,30.0,32.0,0.0,86.0,88.0,8.0,1.0,116.0,0.0,116.0,0.0,120.0,0.0,120.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PAVELSKI,JOE,C,8,147.0,108.0,7.0,32.0,52.0,40.0,52.0,3.0,127.0,135.0,9.0,3.0,92.0,26.0,5.0,61.0,33.0,31.0,26.0,2.0,81.0,85.0,6.0,1.0,127.0,0.0,125.0,2.0,135.0,0.0,133.0,2.0,9.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0
RIEDER,TOBIAS,C,8,54.0,46.0,0.0,8.0,33.0,12.0,8.0,1.0,49.0,52.0,1.0,1.0,127.0,31.0,6.0,90.0,50.0,42.0,35.0,0.0,106.0,109.0,14.0,4.0,49.0,0.0,49.0,0.0,52.0,0.0,52.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
DUMOULIN,BRIAN,D,8,77.0,65.0,2.0,10.0,23.0,32.0,22.0,0.0,73.0,74.0,0.0,3.0,200.0,35.0,3.0,162.0,77.0,74.0,49.0,0.0,193.0,197.0,1.0,2.0,73.0,0.0,73.0,0.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
TANEV,CHRISTOPHER,D,8,18.0,12.0,1.0,5.0,6.0,7.0,5.0,0.0,16.0,17.0,0.0,1.0,163.0,32.0,3.0,128.0,77.0,40.0,46.0,0.0,153.0,153.0,2.0,8.0,16.0,0.0,16.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
CARRICK,CONNOR,D,8,33.0,28.0,2.0,3.0,12.0,8.0,13.0,0.0,28.0,29.0,1.0,3.0,29.0,9.0,0.0,20.0,10.0,10.0,9.0,0.0,29.0,29.0,0.0,0.0,28.0,0.0,27.0,1.0,29.0,0.0,28.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
SCHLEMKO,DAVID,D,8,47.0,35.0,1.0,11.0,20.0,12.0,15.0,0.0,40.0,40.0,2.0,5.0,116.0,16.0,3.0,97.0,39.0,42.0,35.0,0.0,109.0,109.0,2.0,5.0,40.0,0.0,40.0,0.0,40.0,0.0,40.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0
DOUGHTY,DREW,D,8,125.0,104.0,2.0,19.0,52.0,46.0,25.0,2.0,106.0,111.0,3.0,11.0,155.0,24.0,4.0,127.0,62.0,49.0,42.0,2.0,137.0,142.0,7.0,6.0,105.0,1.0,105.0,1.0,110.0,1.0,110.0,1.0,3.0,0.0,3.0,0.0,11.0,0.0,11.0,0.0
REINHART,GRIFFIN,D,8,62.0,51.0,0.0,11.0,23.0,19.0,20.0,0.0,55.0,58.0,0.0,4.0,42.0,15.0,0.0,27.0,13.0,16.0,13.0,0.0,41.0,41.0,0.0,1.0,55.0,0.0,55.0,0.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
TROUBA,JACOB,D,8,144.0,108.0,1.0,35.0,63.0,34.0,47.0,0.0,125.0,131.0,0.0,13.0,118.0,22.0,4.0,92.0,50.0,38.0,29.0,1.0,106.0,111.0,4.0,3.0,124.0,1.0,123.0,2.0,130.0,1.0,129.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0
KLEIN,KEVIN,D,8,117.0,85.0,5.0,27.0,43.0,40.0,34.0,0.0,103.0,106.0,2.0,9.0,96.0,11.0,2.0,83.0,41.0,29.0,26.0,0.0,92.0,92.0,1.0,3.0,103.0,0.0,103.0,0.0,106.0,0.0,106.0,0.0,2.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0
GRANBERG,PETTER,D,8,48.0,36.0,2.0,10.0,18.0,19.0,11.0,0.0,45.0,46.0,0.0,2.0,30.0,12.0,0.0,18.0,11.0,11.0,8.0,0.0,30.0,30.0,0.0,0.0,44.0,1.0,44.0,1.0,45.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
OVECHKIN,ALEX,L,8,225.0,169.0,6.0,50.0,100.0,66.0,57.0,2.0,213.0,220.0,5.0,0.0,81.0,20.0,3.0,58.0,27.0,27.0,26.0,1.0,74.0,76.0,5.0,0.0,213.0,0.0,213.0,0.0,220.0,0.0,220.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
