last,first,pos,num,pens,oz_pen,nz_pen,dz_pen,nozone_pen,p1_pen,p2_pen,p3_pen,ot_pen,5v5_pen,ev_pen,pp_pen,sh_pen,pen_mins,min_pen,dblmin_pen,maj_pen,mis_pen,gamemis_pen,match_pen,ps_pen,pen_drawn,oz_pen_dr,nz_pen_dr,nozone_pen_dr,dz_pen_dr,p1_pen_dr,p2_pen_dr,p3_pen_dr,ot_pen_dr,5v5_pen_dr,ev_pen_dr,pp_pen_dr,sh_pen_dr,pen_min_dr,min_pen_dr,dblmin_pen_dr,maj_pen_dr,mis_pen_dr,gamemis_pen_dr,match_pen_dr,ps_pen_dr
OUELLET,XAVIER,D,61,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NASH,RICK,L,61,15.0,0.0,1.0,3.0,11.0,5.0,5.0,5.0,0.0,12.0,13.0,0.0,2.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,3.0,10.0,2.0,7.0,8.0,7.0,0.0,17.0,19.0,0.0,3.0,42.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0
PLOTNIKOV,SERGEI,L,61,11.0,0.0,3.0,2.0,6.0,6.0,2.0,3.0,0.0,11.0,11.0,0.0,0.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,6.0,0.0,2.0,4.0,4.0,0.0,6.0,10.0,0.0,0.0,22.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
TOLCHINSKY,SERGEY,L,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STONE,MARK,R,61,19.0,1.0,4.0,0.0,14.0,6.0,6.0,6.0,1.0,13.0,16.0,3.0,0.0,38.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,7.0,2.0,1.0,4.0,6.0,0.0,4.0,9.0,1.0,1.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
SUSTR,ANDREJ,D,62,16.0,3.0,1.0,0.0,12.0,4.0,9.0,3.0,0.0,12.0,15.0,0.0,1.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
GRYBA,ERIC,D,62,30.0,2.0,3.0,2.0,23.0,10.0,16.0,4.0,0.0,18.0,29.0,0.0,1.0,75.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,4.0,1.0,9.0,1.0,5.0,7.0,3.0,0.0,8.0,15.0,0.0,0.0,53.0,9.0,0.0,5.0,1.0,0.0,0.0,0.0
TROTMAN,ZACH,D,62,11.0,0.0,1.0,1.0,9.0,4.0,5.0,2.0,0.0,9.0,11.0,0.0,0.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
HAGELIN,CARL,L,62,9.0,0.0,2.0,1.0,6.0,5.0,2.0,2.0,0.0,8.0,8.0,0.0,1.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,6.0,1.0,0.0,7.0,2.0,0.0,6.0,8.0,0.0,1.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
WAGNER,CHRIS,R,62,7.0,0.0,3.0,0.0,4.0,1.0,6.0,0.0,0.0,3.0,7.0,0.0,0.0,28.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,4.0,5.0,0.0,0.0,16.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
MARCHAND,BRAD,C,63,35.0,4.0,1.0,7.0,23.0,12.0,10.0,13.0,0.0,23.0,31.0,0.0,4.0,90.0,30.0,0.0,2.0,1.0,1.0,0.0,1.0,35.0,7.0,3.0,24.0,1.0,13.0,10.0,11.0,1.0,17.0,27.0,0.0,8.0,85.0,30.0,0.0,1.0,1.0,0.0,1.0,2.0
BOLLAND,DAVE,C,63,9.0,0.0,1.0,3.0,5.0,2.0,5.0,1.0,1.0,7.0,8.0,1.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
RIBEIRO,MIKE,C,63,14.0,1.0,1.0,2.0,10.0,2.0,3.0,9.0,0.0,10.0,12.0,2.0,0.0,62.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,1.0,10.0,1.0,5.0,2.0,5.0,0.0,7.0,9.0,3.0,0.0,32.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
ENNIS,TYLER,C,63,4.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,5.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
GABRIEL,KURTIS,R,63,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
BLANDISI,JOSEPH,C,64,17.0,1.0,1.0,1.0,14.0,4.0,10.0,3.0,0.0,10.0,15.0,2.0,0.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,10.0,3.0,3.0,6.0,6.0,0.0,10.0,14.0,1.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
GRANLUND,MIKAEL,C,64,10.0,2.0,2.0,1.0,5.0,3.0,3.0,4.0,0.0,6.0,8.0,1.0,1.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,14.0,2.0,4.0,8.0,7.0,0.0,16.0,17.0,1.0,1.0,38.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
BARTLEY,VICTOR,D,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HATHAWAY,GARNET,R,64,10.0,0.0,3.0,1.0,6.0,2.0,5.0,3.0,0.0,6.0,10.0,0.0,0.0,31.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,2.0,7.0,1.0,3.0,6.0,2.0,0.0,6.0,10.0,1.0,0.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
NOESEN,STEFAN,R,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RANDELL,TYLER,R,64,12.0,1.0,2.0,1.0,8.0,3.0,5.0,4.0,0.0,7.0,11.0,1.0,0.0,47.0,6.0,0.0,5.0,1.0,0.0,0.0,0.0,8.0,3.0,1.0,4.0,0.0,2.0,3.0,3.0,0.0,3.0,7.0,1.0,0.0,31.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
SHAW,ANDREW,C,65,30.0,4.0,2.0,4.0,20.0,8.0,14.0,7.0,1.0,15.0,24.0,5.0,1.0,69.0,27.0,0.0,3.0,0.0,0.0,0.0,0.0,28.0,4.0,2.0,19.0,3.0,5.0,14.0,9.0,0.0,18.0,25.0,3.0,0.0,63.0,24.0,0.0,3.0,0.0,0.0,0.0,1.0
ELSON,TURNER,C,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GOURDE,YANNI,C,65,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEKEYSER,DANNY,D,65,22.0,1.0,1.0,0.0,20.0,9.0,7.0,6.0,0.0,15.0,21.0,1.0,0.0,44.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,5.0,2.0,4.0,5.0,1.0,0.0,8.0,8.0,0.0,2.0,24.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
KARLSSON,ERIK,D,65,26.0,1.0,1.0,2.0,22.0,9.0,9.0,8.0,0.0,20.0,24.0,2.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,1.0,15.0,0.0,1.0,9.0,7.0,0.0,12.0,17.0,0.0,0.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
HAINSEY,RON,D,65,17.0,2.0,1.0,1.0,13.0,8.0,5.0,4.0,0.0,14.0,17.0,0.0,0.0,37.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,8.0,1.0,2.0,4.0,5.0,0.0,5.0,8.0,1.0,2.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0
STOLARZ,ANTHONY,G,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BURAKOVSKY,ANDRE,L,65,6.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,4.0,5.0,1.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,1.0,7.0,1.0,0.0,8.0,9.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
GRENIER,ALEXANDRE,R,65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOWD,NIC,C,67,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
KERO,TANNER,C,67,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
HARPUR,BEN,D,67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POULIOT,BENOIT,L,67,15.0,4.0,2.0,2.0,7.0,10.0,1.0,4.0,0.0,15.0,15.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,7.0,5.0,2.0,6.0,7.0,0.0,12.0,15.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0
PACIORETTY,MAX,L,67,17.0,0.0,3.0,1.0,13.0,6.0,8.0,3.0,0.0,13.0,16.0,0.0,1.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,9.0,3.0,6.0,4.0,4.0,0.0,12.0,14.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
BROWN,CHRIS,R,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FROLIK,MICHAEL,R,67,12.0,0.0,1.0,0.0,11.0,2.0,8.0,2.0,0.0,9.0,10.0,1.0,1.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,2.0,7.0,3.0,0.0,9.0,10.0,1.0,1.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
RAKELL,RICKARD,R,67,8.0,1.0,2.0,0.0,5.0,2.0,3.0,2.0,1.0,6.0,8.0,0.0,0.0,19.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,2.0,3.0,13.0,2.0,10.0,7.0,3.0,0.0,15.0,18.0,2.0,0.0,43.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0
KARLSSON,MELKER,C,68,8.0,0.0,1.0,1.0,6.0,4.0,2.0,2.0,0.0,5.0,7.0,0.0,1.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,2.0,14.0,0.0,5.0,6.0,6.0,0.0,14.0,17.0,0.0,0.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
HOFFMAN,MIKE,C,68,9.0,0.0,1.0,1.0,7.0,2.0,4.0,3.0,0.0,6.0,8.0,1.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0,6.0,3.0,5.0,3.0,6.0,1.0,13.0,15.0,0.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0
JAGR,JAROMIR,R,68,23.0,1.0,5.0,2.0,15.0,7.0,11.0,4.0,1.0,17.0,22.0,1.0,0.0,48.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,8.0,3.0,4.0,8.0,0.0,0.0,11.0,12.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
COGLIANO,ANDREW,C,7,13.0,2.0,1.0,0.0,10.0,3.0,6.0,4.0,0.0,12.0,13.0,0.0,0.0,28.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,6.0,2.0,4.0,5.0,1.0,0.0,7.0,9.0,0.0,1.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
MITCHELL,JOHN,C,7,22.0,3.0,3.0,3.0,13.0,6.0,10.0,6.0,0.0,14.0,21.0,0.0,1.0,52.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,3.0,9.0,0.0,5.0,2.0,6.0,0.0,9.0,11.0,0.0,2.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
TURRIS,KYLE,C,7,16.0,2.0,0.0,3.0,11.0,5.0,7.0,4.0,0.0,9.0,14.0,2.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,10.0,4.0,6.0,8.0,2.0,0.0,11.0,15.0,1.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
CULLEN,MATT,C,7,10.0,1.0,0.0,2.0,7.0,3.0,4.0,3.0,0.0,7.0,7.0,0.0,3.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,11.0,1.0,5.0,6.0,4.0,0.0,10.0,11.0,0.0,4.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
CHIAROT,BEN,D,7,16.0,2.0,1.0,2.0,11.0,5.0,5.0,6.0,0.0,9.0,14.0,0.0,2.0,43.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,3.0,7.0,1.0,6.0,2.0,4.0,0.0,8.0,10.0,0.0,2.0,35.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0
SEABROOK,BRENT,D,7,16.0,0.0,4.0,0.0,12.0,7.0,5.0,4.0,0.0,12.0,13.0,3.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
FORBORT,DEREK,D,7,7.0,0.0,0.0,2.0,5.0,2.0,4.0,1.0,0.0,6.0,7.0,0.0,0.0,17.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KULIKOV,DMITRY,D,7,24.0,2.0,4.0,3.0,15.0,7.0,12.0,5.0,0.0,17.0,21.0,2.0,1.0,51.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,7.0,3.0,2.0,6.0,4.0,0.0,9.0,11.0,0.0,1.0,38.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0
JOHNSON,JACK,D,7,11.0,0.0,0.0,2.0,9.0,4.0,5.0,2.0,0.0,7.0,9.0,0.0,2.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,5.0,2.0,0.0,3.0,7.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
MERRILL,JON,D,7,14.0,1.0,1.0,3.0,9.0,4.0,8.0,2.0,0.0,11.0,14.0,0.0,0.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,3.0,1.0,1.0,0.0,3.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
MARTIN,PAUL,D,7,11.0,1.0,2.0,0.0,8.0,4.0,5.0,2.0,0.0,8.0,11.0,0.0,0.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,3.0,4.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
SCUDERI,ROB,D,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MURPHY,RYAN,D,7,5.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,1.0,4.0,1.0,0.0,4.0,6.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
ELLIOTT,STEFAN,D,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRODIE,TJ,D,7,10.0,1.0,0.0,1.0,8.0,5.0,3.0,2.0,0.0,8.0,9.0,1.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,2.0,12.0,1.0,7.0,4.0,6.0,0.0,13.0,16.0,1.0,0.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
PORTER,CHRIS,L,7,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,3.0,2.0,1.0,0.0,6.0,6.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
VEY,LINDEN,R,7,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
RASMUSSEN,DENNIS,C,70,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0,6.0,6.0,0.0,0.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
HOLTBY,BRADEN,G,70,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
KORPISALO,JOONAS,G,70,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SUBBAN,MALCOLM,G,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEARSON,TANNER,L,70,9.0,1.0,1.0,1.0,6.0,3.0,2.0,4.0,0.0,6.0,9.0,0.0,0.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,18.0,0.0,7.0,8.0,7.0,0.0,16.0,21.0,0.0,1.0,44.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
RENDULIC,BORNA,C,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LARKIN,DYLAN,C,71,17.0,3.0,1.0,3.0,10.0,8.0,6.0,3.0,0.0,8.0,12.0,5.0,0.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,2.0,24.0,2.0,10.0,11.0,6.0,1.0,15.0,25.0,3.0,0.0,61.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0
RODRIGUES,EVAN,C,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALKIN,EVGENI,C,71,31.0,2.0,3.0,3.0,23.0,9.0,13.0,8.0,1.0,20.0,26.0,4.0,1.0,65.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,3.0,17.0,1.0,9.0,12.0,2.0,0.0,14.0,19.0,4.0,0.0,49.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0
NOLAN,JORDAN,C,71,16.0,2.0,2.0,2.0,10.0,6.0,9.0,1.0,0.0,11.0,16.0,0.0,0.0,38.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,10.0,0.0,4.0,6.0,2.0,0.0,11.0,12.0,0.0,0.0,30.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0
HANLEY,JOEL,D,71,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MELCHIORI,JULIAN,D,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
FOLIGNO,NICK,L,71,22.0,0.0,3.0,1.0,18.0,4.0,7.0,11.0,0.0,11.0,20.0,0.0,2.0,53.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,6.0,0.0,24.0,1.0,8.0,8.0,15.0,0.0,17.0,25.0,2.0,4.0,71.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0
ATHANASIOU,ANDREAS,C,72,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,2.0,11.0,2.0,4.0,5.0,7.0,0.0,13.0,16.0,0.0,0.0,35.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0
PANARIN,ARTEMI,C,72,15.0,2.0,2.0,4.0,7.0,3.0,5.0,7.0,0.0,11.0,15.0,0.0,0.0,32.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,1.0,11.0,3.0,9.0,5.0,5.0,0.0,13.0,19.0,0.0,0.0,38.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
VATRANO,FRANK,C,72,7.0,1.0,0.0,0.0,6.0,1.0,2.0,4.0,0.0,5.0,7.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,4.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
